#property,areaCode,areaNumber,confidential,confidentialInformation,totalArea,cityCode,cityName,townName,50SquareMetersOrLess,75SquareMetersOrLess,150SquareMetersOrLess,500SquareMetersOrLess,1500SquareMetersOrLess,3000SquareMetersOrLess,3000SquareMetersOrMore,unknown,averageArea
60,37201033002,3,,,77644.63,37201,高松市,栗林町２丁,1286.74,2494.18,16819.09,20061.52,20064.39,5953.9,10964.81,,221.2097721
61,37201033003,3,,,39434.75,37201,高松市,栗林町３丁,674.13,2839.99,12999.71,11853.8,4744.68,0,6322.44,,159.6548583
62,37201034001,3,,,94698.54,37201,高松市,桜町１丁目,828.03,2368.15,14868.45,20523.17,7985.56,14947.89,33177.29,,315.6618
63,37201034002,3,,,73835.72,37201,高松市,桜町２丁目,678.57,2068.08,19207.43,17365.46,7603.72,9090.96,17821.5,,239.7263636
64,37201035001,3,,,54040.79,37201,高松市,楠上町１丁,989.73,2804.32,17948.7,12534.1,3181.68,5930.95,10651.31,,172.6542812
65,37201035002,3,,,42948.73,37201,高松市,楠上町２丁,686.58,1914.01,5089.02,5595.08,6719.06,4456.04,18488.94,,315.7994853
66,37201036001,3,,,55063.22,37201,高松市,花ノ宮町１,1055.14,2048.33,14180.83,17812.81,13678.41,0,6287.7,,189.8731724
67,37201036002,3,,,96980.41,37201,高松市,花ノ宮町２,807.86,3449.86,14910.03,13832.66,9811.84,1638.28,52529.88,,315.897101
68,37201036003,3,,,27992.99,37201,高松市,花ノ宮町３,473.83,1497.44,10617.28,6694.67,5471.4,0,3238.37,,161.8091908
69,37201037001,3,,,53107.49,37201,高松市,上之町１丁,511.37,1307.34,12815.72,19126.35,11556.68,7790.03,0,,207.4511328
70,37201037002,3,,,57924.36,37201,高松市,上之町２丁,1557.27,3875.08,27831.35,14730.69,6234.22,3695.75,0,,128.435388
71,37201037003,3,,,66712.26,37201,高松市,上之町３丁,838.67,2484.02,15469.12,7141.27,8013.51,15509.68,17255.99,,260.5947656
72,372010380,2,,,6673.27,37201,高松市,旅籠町,9.91,56.19,393.11,1151.8,0,0,5062.26,,606.6609091
73,372010390,2,,,55348.61,37201,高松市,中新町,317.08,574,2955.85,7941.95,12395.59,5394.09,25770.05,,559.0768687
74,372010400,2,,,99348.07,37201,高松市,天神前,467.36,1102.16,5350.82,19978.8,13877.42,20458.86,38112.65,,517.4378646
75,372010410,2,,,112416.64,37201,高松市,中央町,1089.43,3090.38,13074.25,18199.51,21506.95,7202.23,48253.89,,360.3097436
76,372010420,2,,,107489.63,37201,高松市,中野町,2227.13,4250.66,24447.54,32238.12,14667.57,3667.95,25990.66,,207.9103095
77,372010430,2,,,39974.57,37201,高松市,亀岡町,1366.09,3269.23,12147.47,14834.58,6429.93,1927.27,0,,141.7537943
