"#property","prefCode","regionCode","prefName","cityName","surveyDate","regionName","totalPopulation","male","woman","man1","woman1","man2","woman2","man3","woman3","man4","woman4","man5","woman5","man6","woman6","man7","woman7","man8","woman8","man9","woman9","man10","woman10","man11","woman11","man12","woman12","man13","woman13","man14","woman14","man15","woman15","man16","woman16","man17","woman17","man18","woman18","numberOfHouseholds","note","location"
"111","37201",,"香川県","高松市","9/1/2019","古新町","216","94","122","2","2","1","1","5","2","4","6","8","6","8","6","5","1","5","7","4","6","6","7","7","11","8","11","7","9","7","8","8","10","5","7","3","10","1","12","144",,"34.345778,134.047879"
"112","37201",,"香川県","高松市","9/1/2019","磨屋町","128","69","59","2","2","3","0","0","3","5","3","3","2","5","1","8","4","6","2","3","6","11","4","4","2","4","5","1","4","6","4","4","5","1","3","0","2","3","7","71",,"34.345221,134.047695"
"113","37201",,"香川県","高松市","9/1/2019","紺屋町","282","129","153","16","12","11","14","5","2","2","1","2","0","4","5","4","10","12","17","21","22","9","7","7","4","9","11","3","6","8","10","4","7","3","6","3","10","6","9","135",,"34.344749,134.047834"
"114","37201",,"香川県","高松市","9/1/2019","鍛冶屋町","75","41","34","3","2","2","0","0","0","0","0","0","0","3","0","5","3","3","4","3","1","1","0","2","1","3","1","2","2","3","4","6","1","1","1","2","4","2","10","50",,"34.342989,134.048753"
"115","37201",,"香川県","高松市","9/1/2019","丸亀町","315","138","177","5","4","6","5","4","6","3","3","4","4","1","2","4","2","4","6","10","12","16","13","5","13","10","9","9","19","20","19","17","17","12","15","4","5","4","23","177",,"34.343904,134.050055"
"116","37201",,"香川県","高松市","9/1/2019","南新町","101","44","57","0","0","1","0","0","4","1","4","1","1","2","2","0","1","1","0","1","4","7","6","4","1","2","6","3","1","3","4","7","7","4","4","1","7","6","5","53",,"34.340286,134.049336"
"117","37201",,"香川県","高松市","9/1/2019","亀井町","154","73","81","0","1","2","3","1","2","1","3","9","1","4","4","3","1","2","2","3","3","11","4","3","5","6","5","5","9","6","5","4","10","4","7","5","6","4","10","94",,"34.340240,134.048257"
"118","37201",,"香川県","高松市","9/1/2019","観光町","928","443","485","18","9","15","15","18","17","17","21","28","19","21","9","21","22","27","28","34","40","37","31","34","33","35","32","19","27","30","38","36","40","24","34","15","33","14","37","499",,"34.334899,134.063829"
"119","37201",,"香川県","高松市","9/1/2019","上福岡町","3363","1551","1812","59","71","69","62","59","56","65","63","70","61","103","102","92","118","106","118","123","114","107","119","108","111","97","107","107","97","92","112","95","127","87","102","54","118","58","154","1724",,"34.329947,134.064172"
"120","37201",,"香川県","高松市","9/1/2019","峰山町","158","72","86","2","5","3","5","2","5","2","6","2","6","3","2","2","1","3","5","8","6","3","9","11","6","3","1","3","4","9","7","9","7","2","3","2","4","3","4","66",,"34.330569,134.026914"
"121","37201",,"香川県","高松市","9/1/2019","室町","415","196","219","5","11","10","6","7","5","7","5","9","7","11","9","6","10","9","7","9","19","20","8","12","20","11","13","14","15","16","15","15","13","12","17","13","14","10","25","222",,"34.325735,134.042589"
"122","37201",,"香川県","高松市","9/1/2019","室新町","1279","611","668","34","26","46","59","39","44","38","35","27","26","24","16","20","22","46","60","64","71","61","62","44","46","38","39","38","38","24","33","20","26","20","19","15","22","13","24","536",,"34.326377,134.035941"
"123","37201",,"香川県","高松市","9/1/2019","東ハゼ町","607","292","315","4","6","1","4","0","1","6","7","20","16","22","16","15","11","17","10","17","11","27","23","19","14","23","16","14","23","26","27","29","35","20","38","14","18","18","39","409",,"34.320628,134.041020"
"124","37201",,"香川県","高松市","9/1/2019","西ハゼ町","686","337","349","8","11","5","3","4","5","3","6","21","12","24","14","23","21","22","23","22","23","29","12","19","18","10","22","32","28","35","33","29","34","23","28","11","19","17","37","421",,"34.320541,134.034917"
"125","37201",,"香川県","高松市","9/1/2019","紙町","976","474","502","5","9","6","3","3","4","6","6","31","55","50","37","21","32","26","15","30","21","44","19","47","35","32","27","27","32","34","31","41","38","34","48","22","38","15","52","692",,"34.316971,134.034923"
"126","37201",,"香川県","高松市","9/1/2019","松並町","768","367","401","4","5","7","5","6","7","10","6","18","16","28","21","17","16","19","13","16","17","24","22","24","24","24","26","21","19","37","34","34","44","30","41","22","35","26","50","450",,"34.317415,134.027099"
"127","37201",,"香川県","高松市","9/1/2019","西春日町","1504","709","795","19","9","11","17","22","16","32","24","37","27","32","32","29","21","24","21","34","36","52","46","47","48","57","54","40","52","75","72","76","104","54","89","37","62","31","65","877",,"34.321245,134.022858"
"128","37201",,"香川県","高松市","9/1/2019","勅使町","1751","938","813","26","27","17","17","16","10","95","40","53","45","74","46","69","40","77","54","56","46","70","58","59","39","45","44","53","43","71","63","58","75","44","53","29","46","26","67","1041",,"34.308378,134.017303"
"129","37201",,"香川県","高松市","9/1/2019","田村町","2330","1178","1152","28","36","33","34","33","31","32","22","66","54","79","60","76","57","74","47","83","55","84","70","65","72","86","61","85","77","100","115","116","103","60","99","44","86","34","73","1548",,"34.31382333,134.03022889"
"130","37201",,"香川県","高松市","9/1/2019","上天神町","1349","693","656","23","32","7","9","9","7","11","12","52","49","77","58","59","39","56","41","59","31","67","41","44","40","44","31","39","41","38","44","47","66","27","35","17","38","17","42","927",,"34.311973,134.038778"
"131","37201",,"香川県","高松市","9/1/2019","三条町","4871","2337","2534","122","118","140","112","117","129","136","130","107","113","119","137","159","140","154","193","185","193","213","241","194","196","154","140","99","110","125","140","104","114","81","111","64","91","64","126","2276",,"34.315192,134.046494"
"132","37201",,"香川県","高松市","9/1/2019","今里町","1061","510","551","24","22","30","20","31","28","24","39","25","19","23","28","35","33","38","47","41","49","58","54","44","39","36","36","24","28","22","24","22","27","15","20","10","13","8","25","493",,"34.322764,134.057085"
"133","37201",,"香川県","高松市","9/1/2019","今里町１丁目","1349","650","699","37","28","34","36","33","37","39","38","30","34","20","19","36","34","49","50","57","53","53","61","43","38","34","37","35","43","45","55","42","40","30","34","19","28","14","34","613",,"34.326087,134.057483"
"134","37201",,"香川県","高松市","9/1/2019","今里町２丁目","920","451","469","23","15","13","17","19","22","28","29","16","17","22","23","19","21","31","33","32","40","47","43","35","34","29","26","24","16","30","29","33","37","23","25","17","18","10","24","428",,"34.324704,134.062581"
"135","37201",,"香川県","高松市","9/1/2019","松縄町","5758","2805","2953","204","166","184","180","170","173","148","138","127","106","136","145","186","201","216","222","266","292","268","273","213","189","132","131","111","119","119","154","135","149","91","111","59","99","40","105","2517",,"34.31384917,134.06404833"
"136","37201",,"香川県","高松市","9/1/2019","伏石町","8344","4049","4295","199","197","256","234","239","240","257","243","213","205","174","183","240","248","277","276","330","358","393","370","320","344","242","251","200","185","174","210","187","193","129","163","93","167","126","228","3623",,"34.30998,134.05251889"
"137","37201",,"香川県","高松市","9/1/2019","太田下町","8121","3955","4166","252","205","263","271","281","281","235","242","214","190","193","190","277","283","298","331","335","384","389","356","275","283","210","203","163","176","156","196","164","171","109","139","65","102","76","163","3414",,"34.307413,134.047401"
"138","37201",,"香川県","高松市","9/1/2019","太田上町","7318","3453","3865","179","186","163","152","168","166","202","196","177","172","172","199","243","227","249","241","228","277","294","330","243","264","226","232","201","225","211","200","204","243","126","165","76","141","91","249","3369",,"34.30185833,134.04128111"
"139","37201",,"香川県","高松市","9/1/2019","木太町","31989","15344","16645","749","725","804","734","793","805","896","931","753","806","811","799","954","973","1029","1064","1226","1307","1395","1419","1078","1116","944","962","824","875","890","938","877","1050","592","765","401","597","328","779","14572",,"34.32624528,134.07670778"
"140","37201",,"香川県","高松市","9/1/2019","春日町","4755","2382","2373","150","156","149","133","128","110","127","104","120","113","150","149","194","170","201","195","211","196","199","175","131","121","76","93","99","109","115","124","121","140","97","106","66","89","48","90","2131",,"34.32697333,134.09171194"
"141","37201",,"香川県","高松市","9/1/2019","新田町","4961","2424","2537","132","130","160","143","163","153","144","130","84","113","92","73","146","139","180","188","216","210","233","233","129","95","95","106","108","115","124","156","180","204","105","125","79","93","54","131","2052",,"34.321192,134.105192"
"142","37201",,"香川県","高松市","9/1/2019","高松町","12104","5658","6446","197","210","209","204","271","255","283","301","261","265","273","259","261","250","293","339","374","408","449","473","360","410","355","387","403","427","398","517","497","578","349","418","224","322","201","423","5645",,"34.33566417,134.10751306"
"143","37201",,"香川県","高松市","9/1/2019","屋島東町","3259","1538","1721","34","39","51","47","67","78","73","76","71","70","53","57","60","72","81","77","96","91","106","124","117","100","91","94","94","141","159","163","147","158","106","119","73","88","59","127","1484",,"34.35496778,134.11591722"
"144","37201",,"香川県","高松市","9/1/2019","屋島中町","1848","887","961","35","20","34","31","52","31","55","61","55","41","39","55","54","36","39","45","54","63","75","80","65","69","67","62","58","75","66","58","53","74","44","57","25","40","17","63","874",,"34.34371056,134.10129944"
"145","37201",,"香川県","高松市","9/1/2019","屋島西町","14785","7153","7632","281","287","308","252","314","331","389","379","425","349","381","339","375","373","429","416","476","467","607","640","579","614","486","530","475","549","496","516","454","502","314","398","199","305","165","385","7162",,"34.35227583,134.08916139"
"146","37201",,"香川県","高松市","9/1/2019","前田西町","1310","630","680","18","25","19","24","26","23","25","29","38","22","31","28","30","33","35","33","46","49","44","43","35","31","41","42","41","45","47","54","64","63","50","39","9","31","31","66","611",,"34.304903,134.112944"
"147","37201",,"香川県","高松市","9/1/2019","前田東町","1960","956","1004","30","28","38","28","39","43","51","45","48","57","51","50","54","55","61","52","68","55","69","68","64","54","58","40","43","62","72","66","77","85","59","68","34","58","40","90","969",,"34.29657167,134.11258333"
"148","37201",,"香川県","高松市","9/1/2019","亀田町","1029","474","555","10","15","14","19","20","27","21","15","18","15","24","21","14","13","17","17","30","27","34","37","32","31","20","40","42","35","35","37","37","45","37","60","39","35","30","66","501",,"34.285716,134.113423"
"149","37201",,"香川県","高松市","9/1/2019","元山町","4728","2238","2490","143","141","78","115","72","82","82","88","112","129","203","192","180","185","161","133","178","156","146","145","132","141","102","129","102","109","141","182","167","189","115","133","67","86","57","155","2345",,"34.30697278,134.08946833"
"150","37201",,"香川県","高松市","9/1/2019","東山崎町","3884","1820","2064","56","60","73","65","65","69","77","96","104","90","109","93","92","101","96","108","106","106","156","154","114","122","103","95","102","99","128","165","148","188","138","158","82","150","71","145","2031",,"34.307488,134.096062"
"151","37201",,"香川県","高松市","9/1/2019","下田井町","1567","757","810","51","44","47","41","33","48","38","30","25","31","39","41","59","56","53","53","66","49","55","55","28","41","33","41","41","50","58","47","37","55","38","47","35","29","21","52","675",,"34.294003,134.093620"
"152","37201",,"香川県","高松市","9/1/2019","林町","8080","4080","4000","301","245","281","251","261","229","175","166","219","185","266","259","321","317","352","365","396","352","384","351","231","225","164","168","149","156","159","174","175","176","108","138","76","101","62","142","3629",,"34.30154806,134.07483389"
"153","37201",,"香川県","高松市","9/1/2019","六条町","2924","1416","1508","97","97","82","95","55","69","56","48","67","64","87","101","117","131","143","122","132","108","104","99","69","60","57","68","49","65","77","78","79","98","75","82","31","52","39","71","1281",,"34.298060,134.084288"
"154","37201",,"香川県","高松市","9/1/2019","上林町","2871","1438","1433","135","133","136","128","109","93","56","51","33","39","89","102","141","143","164","172","193","157","104","105","55","48","34","36","33","49","47","49","49","49","28","25","12","22","20","32","1145",,"34.289511,134.068008"
"155","37201",,"香川県","高松市","9/1/2019","三谷町","5232","2662","2570","198","150","208","190","211","152","112","95","103","73","121","108","190","179","235","227","261","243","191","175","116","115","104","103","107","104","131","159","136","157","87","102","84","99","67","139","2106",,"34.27771639,134.06947833"
"156","37201",,"香川県","高松市","9/1/2019","多肥下町","4494","2167","2327","131","117","115","137","141","123","123","135","117","109","101","109","136","144","148","178","204","216","239","234","149","175","142","118","95","105","99","109","91","94","59","82","40","60","37","82","1948",,"34.300681,134.056325"
"157","37201",,"香川県","高松市","9/1/2019","多肥上町","8663","4186","4477","283","296","330","318","333","276","282","220","144","164","160","179","277","309","357","366","400","427","358","363","228","224","160","158","150","202","173","207","214","240","142","185","113","136","82","207","3388",,"34.29044611,134.05146667"
"158","37201",,"香川県","高松市","9/1/2019","出作町","1539","735","804","56","44","52","51","41","36","34","41","20","22","21","27","57","71","68","65","57","52","49","52","44","39","32","41","35","46","41","51","56","42","24","39","26","38","22","47","637",,"34.286244,134.048392"
"159","37201",,"香川県","高松市","9/1/2019","仏生山町","8268","3951","4317","205","159","181","192","179","165","175","179","189","185","193","203","246","245","280","274","291","315","276","279","235","253","223","217","250","259","230","274","275","294","204","254","154","233","165","337","3873",,"34.27850556,134.04784528"
"160","37201",,"香川県","高松市","9/1/2019","三名町","1073","513","560","25","31","16","15","14","22","16","19","25","29","29","37","54","47","32","29","33","30","44","48","33","36","30","25","31","33","37","38","39","36","17","31","22","22","16","32","529",,"34.290409,134.035807"
"161","37201",,"香川県","高松市","9/1/2019","鹿角町","1807","889","918","30","21","34","29","24","35","41","38","73","49","55","44","52","39","51","38","49","54","63","67","56","60","49","53","61","67","62","56","57","81","56","67","37","52","39","68","880",,"34.300006,134.032315"
"162","37201",,"香川県","高松市","9/1/2019","成合町","3078","1474","1604","58","50","59","46","59","63","58","64","69","69","73","76","91","77","74","58","95","94","120","118","97","98","101","104","82","94","120","127","104","146","94","125","71","73","49","122","1458",,"34.299723,134.016132"
"163","37201",,"香川県","高松市","9/1/2019","一宮町","5148","2457","2691","103","116","108","121","130","117","125","110","127","132","132","91","148","152","145","151","171","171","199","207","125","149","123","137","138","148","157","200","182","205","143","153","98","161","103","170","2334",,"34.29067333,134.02893556"
"164","37201",,"香川県","高松市","9/1/2019","寺井町","4240","1942","2298","66","70","94","91","106","93","93","104","99","109","92","98","86","119","118","112","125","148","164","169","128","146","102","140","109","145","154","172","159","200","110","165","79","104","58","113","2080",,"34.278270,134.028749"
"165","37201",,"香川県","高松市","9/1/2019","川部町","2893","1408","1485","54","59","98","77","80","82","68","75","52","55","62","53","71","72","88","94","108","101","100","100","76","79","86","84","94","102","93","111","111","93","70","85","48","61","49","102","1181",,"34.26941694,134.00998778"
"166","37201",,"香川県","高松市","9/1/2019","岡本町","1646","778","868","31","26","35","42","29","33","38","23","30","31","26","27","34","42","43","49","65","50","54","46","39","46","36","48","66","58","64","76","64","75","53","59","36","47","35","90","742",,"34.268456,133.996809"
"167","37201",,"香川県","高松市","9/1/2019","円座町","8271","3964","4307","203","216","221","229","218","236","232","230","172","176","173","170","254","253","264","292","321","354","356","337","238","228","212","227","204","224","230","264","244","263","181","217","136","164","105","227","3450",,"34.28543722,134.00547111"
"168","37201",,"香川県","高松市","9/1/2019","西山崎町","2601","1272","1329","79","66","79","74","74","79","79","64","73","68","58","59","68","86","89","81","114","115","99","97","73","76","71","66","55","62","74","88","76","79","50","51","31","53","30","65","997",,"34.280509,133.994486"
"169","37201",,"香川県","高松市","9/1/2019","檀紙町","3721","1794","1927","98","106","96","96","88","84","85","96","80","72","77","91","127","138","110","139","175","145","148","125","92","95","85","97","95","94","96","112","142","135","90","105","55","97","55","100","1571",,"34.304232,134.001237"
"170","37201",,"香川県","高松市","9/1/2019","御厩町","2741","1361","1380","76","51","90","74","92","74","76","66","59","45","60","53","68","79","83","96","132","114","119","113","74","63","55","50","67","86","70","101","99","107","69","78","35","59","37","71","1099",,"34.30092139,133.99466861"
"171","37201",,"香川県","高松市","9/1/2019","中間町","1815","882","933","66","60","68","90","48","43","48","39","36","34","31","29","60","65","82","83","76","68","75","73","42","34","34","36","44","49","50","54","47","56","33","38","19","27","23","55","696",,"34.291056,133.987947"
"172","37201",,"香川県","高松市","9/1/2019","郷東町","2744","1367","1377","48","50","36","40","32","34","57","46","112","77","129","97","99","82","69","80","109","84","124","97","76","80","78","82","84","71","82","102","86","121","70","95","41","74","35","65","1619",,"34.347931,134.015350"
"173","37201",,"香川県","高松市","9/1/2019","鶴市町","5210","2533","2677","113","128","118","102","144","139","168","141","133","144","144","150","150","183","181","171","206","190","233","236","185","174","155","146","133","146","132","155","119","147","103","125","67","85","49","115","2314",,"34.329246,134.005738"
"174","37201",,"香川県","高松市","9/1/2019","飯田町","2795","1388","1407","60","68","86","58","81","63","61","40","54","59","52","63","94","90","103","83","96","83","110","101","83","78","66","71","62","77","85","84","97","103","79","102","75","79","44","105","1263",,"34.318817,134.003780"
"175","37201",,"香川県","高松市","9/1/2019","鬼無町藤井","1246","605","641","27","29","34","34","38","37","29","26","22","32","34","22","35","36","48","38","50","50","53","46","36","35","29","29","31","37","42","40","35","44","25","43","25","22","12","41","542",,"34.32706,133.99330139"
"176","37201",,"香川県","高松市","9/1/2019","鬼無町是竹","992","495","497","21","18","26","17","19","11","22","25","29","27","24","17","34","28","31","19","33","32","41","37","35","38","20","23","24","26","41","40","36","49","25","29","22","28","12","33","452",,"34.339412,133.989882"
"177","37201",,"香川県","高松市","9/1/2019","鬼無町佐料","797","390","407","19","11","20","23","28","24","14","16","13","14","12","15","11","12","24","31","41","30","32","28","22","25","25","28","27","18","27","33","38","35","15","24","18","19","4","21","325",,"34.333680,133.988305"
"178","37201",,"香川県","高松市","9/1/2019","鬼無町佐藤","1067","541","526","32","24","24","21","30","37","36","21","23","12","28","25","31","33","36","25","36","38","47","44","30","32","24","19","37","39","38","39","30","28","26","28","16","19","17","42","447",,"34.327365,133.993302"
"179","37201",,"香川県","高松市","9/1/2019","鬼無町山口","428","219","209","4","2","10","8","11","6","11","7","9","7","14","3","9","6","5","8","14","10","18","24","16","22","12","6","14","14","19","21","18","15","21","24","10","8","4","18","185",,"34.323108,133.982819"
"180","37201",,"香川県","高松市","9/1/2019","鬼無町鬼無","1330","612","718","21","15","20","25","24","25","28","38","26","24","21","19","28","22","24","26","40","48","53","48","35","34","31","31","39","47","55","84","80","73","36","44","22","47","29","68","603",,"34.317337,133.988524"
"181","37201",,"香川県","高松市","9/1/2019","香西本町","2844","1375","1469","43","38","49","48","70","56","80","62","69","61","72","46","62","68","73","65","91","127","108","110","91","95","95","80","85","85","95","107","102","136","85","96","67","82","38","107","1380",,"34.34688556,133.99627528"
"182","37201",,"香川県","高松市","9/1/2019","香西東町","1788","875","913","26","25","32","17","23","26","23","29","55","55","56","46","51","33","42","39","60","51","61","76","68","70","61","52","73","70","75","89","70","79","51","62","33","45","15","49","939",,"34.341643,134.007066"
"183","37201",,"香川県","高松市","9/1/2019","香西南町","2780","1373","1407","71","69","77","63","65","75","76","81","88","74","68","61","93","81","89","101","116","99","122","122","81","78","65","76","66","90","96","78","76","94","69","62","24","44","31","59","1213",,"34.339104,134.000893"
"184","37201",,"香川県","高松市","9/1/2019","香西西町","900","430","470","9","7","17","11","24","15","28","26","16","16","19","14","15","15","14","12","24","35","30","33","29","34","25","24","25","19","38","42","43","51","30","46","22","35","22","35","408",,"34.346836,133.990088"
"185","37201",,"香川県","高松市","9/1/2019","香西北町","1977","968","1009","39","43","37","43","56","48","55","43","49","48","51","39","55","55","73","66","64","75","87","81","60","55","54","44","56","62","47","58","56","73","61","71","35","52","33","53","882",,"34.355809,133.993476"
"186","37201",,"香川県","高松市","9/1/2019","神在川窪町","1212","596","616","18","16","25","18","28","26","27","36","22","24","22","22","19","21","34","23","40","47","47","32","35","35","40","35","30","44","59","54","64","52","30","46","31","39","25","46","559",,"34.362553,133.978749"
"187","37201",,"香川県","高松市","9/1/2019","植松町","545","266","279","17","9","10","11","12","9","16","9","14","10","16","11","19","21","11","13","18","13","15","25","15","18","16","21","19","20","21","26","14","20","14","12","9","15","10","16","276",,"34.350008,133.983191"
"188","37201",,"香川県","高松市","9/1/2019","中山町","1381","661","720","22","21","31","34","22","24","21","26","34","21","24","20","35","35","30","32","41","37","49","38","44","48","41","35","52","65","58","64","62","67","36","41","26","52","33","60","607",,"34.344795,133.967149"
"189","37201",,"香川県","高松市","9/1/2019","生島町","1247","589","658","19","18","19","24","35","28","25","35","15","12","18","15","20","34","37","33","45","52","50","34","22","32","32","37","36","47","50","67","75","66","38","40","29","33","24","51","551",,"34.359028,133.968806"
"190","37201",,"香川県","高松市","9/1/2019","亀水町","1021","510","511","6","9","9","6","12","9","21","14","26","19","20","15","22","17","27","18","22","21","33","31","28","27","36","39","56","41","51","51","48","43","35","48","22","40","36","63","465",,"34.365762,133.946499"
"191","37201",,"香川県","高松市","9/1/2019","女木町","155","71","84","0","1","1","0","0","2","1","2","0","0","1","1","2","0","1","0","0","1","4","2","4","4","3","5","6","3","13","4","8","10","10","13","7","8","10","28","106",,"34.39210389,134.0517525"
"192","37201",,"香川県","高松市","9/1/2019","男木町","170","77","93","4","3","2","3","1","1","2","2","0","2","2","1","4","4","3","4","4","3","2","1","3","0","4","6","6","2","10","8","8","5","7","13","10","14","5","21","109",,"34.42212,134.05479"
"193","37201",,"香川県","高松市","9/1/2019","由良町","3633","1735","1898","75","65","77","71","61","60","76","94","101","100","95","89","94","96","102","103","129","123","144","142","133","139","106","126","110","129","128","124","113","138","84","119","65","80","42","100","1639",,"34.285778,134.085974"
"194","37201",,"香川県","高松市","9/1/2019","川島本町","1422","655","767","32","31","37","28","25","33","30","46","21","33","24","27","28","36","36","41","43","46","61","56","36","38","41","48","43","54","54","63","66","69","33","36","24","33","21","49","591",,"34.27649833,134.08546139"
"195","37201",,"香川県","高松市","9/1/2019","川島東町","4675","2251","2424","87","79","84","95","110","97","91","110","133","109","113","122","121","116","121","134","139","159","182","172","164","153","141","143","147","168","175","181","177","201","122","138","80","118","64","129","2025",,"34.269397,134.094320"
"196","37201",,"香川県","高松市","9/1/2019","小村町","1866","934","932","63","39","46","38","61","32","48","46","54","55","64","79","67","66","63","66","77","78","87","77","61","50","33","40","38","48","46","54","53","58","39","39","16","22","18","45","828",,"34.287608,134.100826"
"197","37201",,"香川県","高松市","9/1/2019","亀田南町","1648","787","861","17","10","26","24","37","36","46","46","43","47","35","39","33","35","25","27","61","67","65","70","49","58","48","58","59","50","65","77","71","77","53","58","35","39","19","43","734",,"34.279215,134.110655"
"198","37201",,"香川県","高松市","9/1/2019","十川西町","2883","1382","1501","51","59","87","83","118","115","123","109","61","74","48","59","67","79","96","87","130","158","156","147","85","100","67","74","62","65","70","76","67","73","44","52","30","38","20","53","1100",,"34.27361306,134.10510694"
"199","37201",,"香川県","高松市","9/1/2019","十川東町","2492","1225","1267","53","55","57","54","70","58","78","54","63","68","72","67","63","76","71","70","105","89","103","119","86","92","73","66","67","69","75","75","67","89","58","51","36","49","28","66","1056",,"34.260291,134.108001"
"200","37201",,"香川県","高松市","9/1/2019","池田町","888","443","445","10","10","17","11","14","16","20","9","25","14","13","17","14","17","20","14","26","25","36","31","26","24","29","28","35","32","45","51","43","48","31","22","13","32","26","44","381",,"34.259257,134.084161"
"201","37201",,"香川県","高松市","9/1/2019","東植田町","1001","491","510","7","10","10","13","16","17","17","14","18","11","21","13","21","16","19","16","33","35","32","16","23","32","36","32","37","28","43","53","52","49","29","41","34","48","43","66","482",,"34.23821417,134.09904472"
"202","37201",,"香川県","高松市","9/1/2019","西植田町","1740","839","901","25","17","31","22","26","30","26","30","35","27","32","20","40","38","52","41","51","35","46","45","34","45","51","55","64","68","95","93","90","76","56","72","43","68","42","119","800",,"34.24028,134.07882694"
"203","37201",,"香川県","高松市","9/1/2019","菅沢町","78","41","37","0","0","0","0","0","0","0","0","1","3","2","0","2","1","2","0","0","0","2","2","5","1","3","2","4","1","3","3","3","0","4","6","3","3","7","15","41",,"34.195004,134.100679"
"204","37201",,"香川県","高松市","9/1/2019","塩江町上西甲","193","93","100","3","1","1","0","1","0","4","2","3","0","2","2","2","5","1","3","1","2","5","2","7","6","7","3","15","6","7","4","9","6","4","11","9","20","12","27","107",,"34.131543,134.079510"
"205","37201",,"香川県","高松市","9/1/2019","塩江町上西乙","157","65","92","2","2","1","2","1","1","3","1","4","4","3","1","2","1","0","2","1","3","3","4","7","7","2","4","8","7","3","6","8","11","4","9","5","8","8","19","90",,"34.15046528,134.07662167"
"206","37201",,"香川県","高松市","9/1/2019","塩江町安原上","345","171","174","0","0","2","1","6","8","4","7","5","3","6","1","8","3","7","4","3","2","12","11","10","6","18","12","16","21","17","15","15","9","10","22","11","17","21","32","160",,"34.183322,134.076337"
"207","37201",,"香川県","高松市","9/1/2019","塩江町安原上東","669","324","345","2","6","5","6","10","8","14","12","10","7","12","11","12","5","13","12","14","15","16","14","28","15","25","20","26","28","36","25","25","29","27","33","18","38","31","61","373",,"34.1697325,134.08280667"
"208","37201",,"香川県","高松市","9/1/2019","塩江町安原下","32","15","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","3","1","1","2","0","1","4","3","1","2","1","2","0","1","2","4","17",,"34.198271,134.083496"
"209","37201",,"香川県","高松市","9/1/2019","塩江町安原下第１号","477","230","247","6","7","10","9","16","13","17","11","5","6","2","8","11","3","5","5","17","17","16","20","18","13","7","9","18","18","22","16","16","17","12","21","14","23","18","31","209",,"34.197116,134.051628"
"210","37201",,"香川県","高松市","9/1/2019","塩江町安原下第２号","483","224","259","3","0","0","4","10","8","15","14","10","23","9","4","3","15","12","14","5","8","16","9","15","17","15","22","24","13","27","21","19","18","11","19","15","19","15","31","213",,"34.1963675,134.04155944"
"211","37201",,"香川県","高松市","9/1/2019","塩江町安原下第３号","174","90","84","3","1","4","2","2","5","9","2","6","0","2","3","2","0","5","4","5","4","3","6","2","6","7","4","7","5","8","5","6","6","5","11","7","9","7","11","84",,"34.199228,134.030943"
"212","37201",,"香川県","高松市","9/1/2019","香南町池内","853","445","408","5","6","15","14","18","12","34","15","38","16","22","19","20","14","18","19","21","19","33","29","24","18","21","39","41","29","37","39","38","43","23","23","20","20","17","34","372",,"34.250805,133.999862"
"213","37201",,"香川県","高松市","9/1/2019","香南町岡","745","350","395","12","8","16","16","14","21","14","8","10","11","10","10","17","19","19","20","17","23","28","20","15","17","23","20","25","40","34","38","39","35","21","23","14","21","22","45","298",,"34.224400,134.024178"
"214","37201",,"香川県","高松市","9/1/2019","香南町西庄","1662","844","818","9","13","29","19","34","37","49","32","61","40","41","20","35","29","44","34","57","58","79","64","60","45","44","51","68","59","75","80","69","80","44","62","26","37","20","58","757",,"34.237477,133.997769"
"215","37201",,"香川県","高松市","9/1/2019","香南町由佐","1938","964","974","30","48","47","44","51","40","49","44","53","37","33","28","54","46","69","61","56","75","90","71","53","36","44","48","50","59","87","72","82","100","63","56","27","44","26","65","842",,"34.24001194,134.01306889"
"216","37201",,"香川県","高松市","9/1/2019","香南町横井","1337","668","669","34","21","31","30","42","32","50","36","33","38","27","16","38","28","35","43","48","55","54","59","36","39","41","41","41","44","50","54","44","44","33","36","17","21","14","32","528",,"34.244891,134.009551"
"217","37201",,"香川県","高松市","9/1/2019","香南町吉光","786","405","381","5","9","13","17","14","8","26","19","27","10","10","7","19","18","26","16","22","23","30","30","27","26","27","19","28","30","37","33","35","34","27","25","14","24","18","33","331",,"34.253487,134.015848"
"218","37201",,"香川県","高松市","9/1/2019","香川町大野","7101","3461","3640","159","149","183","132","203","165","186","216","178","167","163","158","184","170","203","209","256","262","286","293","227","229","197","202","196","178","203","252","261","328","206","218","105","142","65","170","2999",,"34.26717583,134.02466444"
"219","37201",,"香川県","高松市","9/1/2019","香川町寺井","385","185","200","5","13","18","14","8","13","6","3","3","7","7","3","8","12","16","16","23","19","14","11","10","9","7","6","4","8","16","24","21","22","16","12","3","2","0","6","158",,"34.271898,134.030659"
"220","37201",,"香川県","高松市","9/1/2019","香川町浅野","8520","4123","4397","96","109","144","167","213","143","215","201","168","162","158","156","185","157","205","203","300","277","343","319","243","258","245","278","302","294","337","394","401","431","302","330","144","205","122","313","3791",,"34.25663833,134.03566639"
"221","37201",,"香川県","高松市","9/1/2019","香川町川内原","1033","521","512","16","10","18","19","21","15","26","14","19","21","15","17","30","17","32","32","36","28","33","37","29","23","29","33","43","37","37","51","70","49","28","23","17","23","22","63","452",,"34.230353,134.049718"
