#property,lunchDay,menuName,foodName,quantity
476,10/21/2021,だいこんのみそ汁,中ねぎ,5
477,10/21/2021,だいこんのみそ汁,干しわかめ（カット）,0.5
478,10/21/2021,だいこんのみそ汁,中みそ,6
479,10/21/2021,だいこんのみそ汁,白みそ,5
480,10/21/2021,だいこんのみそ汁,煮干し　だし用,4
481,10/21/2021,だいこんのみそ汁,水,120
482,10/21/2021,あさりの佃煮,あさりの佃煮,10
483,10/22/2021,コッペパン,コッペパン,60
484,10/22/2021,牛乳,牛乳,206
485,10/22/2021,ハンバーグきのこソースかけ,(冷)ハンバーグFe強化減塩　ボイル用,60
486,10/22/2021,ハンバーグきのこソースかけ,玉葱,8
487,10/22/2021,ハンバーグきのこソースかけ,エリンギカット,5
488,10/22/2021,ハンバーグきのこソースかけ,しめじ,5
489,10/22/2021,ハンバーグきのこソースかけ,生姜,0.3
490,10/22/2021,ハンバーグきのこソースかけ,にんにく　,0.1
491,10/22/2021,ハンバーグきのこソースかけ,サラダ油,0.8
492,10/22/2021,ハンバーグきのこソースかけ,トマトケチャップ　１kg,12
493,10/22/2021,ハンバーグきのこソースかけ,（レト）トマトピューレ,7
494,10/22/2021,ハンバーグきのこソースかけ,ウスターソース,1.3
495,10/22/2021,ハンバーグきのこソースかけ,みりん,0.8
496,10/22/2021,ハンバーグきのこソースかけ,上白糖,0.75
497,10/22/2021,ハンバーグきのこソースかけ,濃口しょうゆ,0.5
498,10/22/2021,ハンバーグきのこソースかけ,水,9
499,10/22/2021,ゆでブロッコリー,（冷）ブロッコリー,25
500,10/22/2021,ゆでブロッコリー,ゆで塩,0.5
501,10/22/2021,コンソメスープ,ベーコン（短冊）,5
502,10/22/2021,コンソメスープ,キャベツ,30
503,10/22/2021,コンソメスープ,じゃがいも,30
504,10/22/2021,コンソメスープ,玉葱,20
505,10/22/2021,コンソメスープ,人参,7
506,10/22/2021,コンソメスープ,セロリー,5
507,10/22/2021,コンソメスープ,パセリ,0.5
508,10/22/2021,コンソメスープ,サラダ油,0.5
509,10/22/2021,コンソメスープ,ローリエ,0.1
510,10/22/2021,コンソメスープ,（レト）がらスープ,4
511,10/22/2021,コンソメスープ,チキンコンソメ,0.3
512,10/22/2021,コンソメスープ,食塩,0.5
513,10/22/2021,コンソメスープ,こしょう,0.03
514,10/22/2021,コンソメスープ,湯,120
515,10/25/2021,麦ごはん,精白米（自校）,73
516,10/25/2021,麦ごはん,米粒麦　自校,7
517,10/25/2021,牛乳,牛乳,206
518,10/25/2021,がんもどきとひじきのうま煮,（冷）ミニひろうす　青大豆入り,20
519,10/25/2021,がんもどきとひじきのうま煮,牛肉（2×2㎝スライス）,15
520,10/25/2021,がんもどきとひじきのうま煮,つきこんにゃく,25
521,10/25/2021,がんもどきとひじきのうま煮,洗いごぼう,15
522,10/25/2021,がんもどきとひじきのうま煮,人参,10
523,10/25/2021,がんもどきとひじきのうま煮,（冷）さやいんげん,8
524,10/25/2021,がんもどきとひじきのうま煮,（乾）ひじき,3
525,10/25/2021,がんもどきとひじきのうま煮,サラダ油,1
526,10/25/2021,がんもどきとひじきのうま煮,濃口しょうゆ,4
527,10/25/2021,がんもどきとひじきのうま煮,三温糖,3
528,10/25/2021,がんもどきとひじきのうま煮,みりん,0.5
529,10/25/2021,がんもどきとひじきのうま煮,だし汁,20
530,10/25/2021,豚汁,豚肉並（3×3㎝スライス）,10
531,10/25/2021,豚汁,油揚げ,5
532,10/25/2021,豚汁,さつまいも（2㎝角）,30
533,10/25/2021,豚汁,大根,15
534,10/25/2021,豚汁,もやし,15
535,10/25/2021,豚汁,人参,8
536,10/25/2021,豚汁,中ねぎ,5
537,10/25/2021,豚汁,麦みそ,9
538,10/25/2021,豚汁,煮干し　だし用,4
539,10/25/2021,豚汁,水,110
540,10/25/2021,大豆ふりかけ,（袋）大豆ふりかけ,2.5
541,10/26/2021,ハヤシライス（麦ごはん）,精白米（委託）,70
542,10/26/2021,ハヤシライス（麦ごはん）,米粒麦　委託　,7
543,10/26/2021,ハヤシライス（麦ごはん）,牛赤肉（3×3㎝スライス）,25
544,10/26/2021,ハヤシライス（麦ごはん）,じゃがいも,50
545,10/26/2021,ハヤシライス（麦ごはん）,玉葱,45
546,10/26/2021,ハヤシライス（麦ごはん）,人参,10
547,10/26/2021,ハヤシライス（麦ごはん）,エリンギカット,6
548,10/26/2021,ハヤシライス（麦ごはん）,（冷）グリンピース,5
549,10/26/2021,ハヤシライス（麦ごはん）,にんにく　,0.3
550,10/26/2021,ハヤシライス（麦ごはん）,サラダ油,1
551,10/26/2021,ハヤシライス（麦ごはん）,小麦粉,5
552,10/26/2021,ハヤシライス（麦ごはん）,サラダ油,2
553,10/26/2021,ハヤシライス（麦ごはん）,バター,1.8
554,10/26/2021,ハヤシライス（麦ごはん）,（レト）トマトピューレ,15
555,10/26/2021,ハヤシライス（麦ごはん）,トマト水煮,10
556,10/26/2021,ハヤシライス（麦ごはん）,（レト）がらスープ,3
557,10/26/2021,ハヤシライス（麦ごはん）,赤ぶどう酒,2
558,10/26/2021,ハヤシライス（麦ごはん）,ウスターソース,2
559,10/26/2021,ハヤシライス（麦ごはん）,食塩,1
560,10/26/2021,ハヤシライス（麦ごはん）,こしょう,0.07
561,10/26/2021,ハヤシライス（麦ごはん）,上白糖,0.5
562,10/26/2021,ハヤシライス（麦ごはん）,チキンコンソメ,0.5
563,10/26/2021,ハヤシライス（麦ごはん）,からし粉,0.15
564,10/26/2021,ハヤシライス（麦ごはん）,ローリエ,0.1
565,10/26/2021,ハヤシライス（麦ごはん）,ピザ用チーズ,3
566,10/26/2021,ハヤシライス（麦ごはん）,湯,80
567,10/26/2021,牛乳,牛乳,206
568,10/26/2021,りっちゃんサラダ,ボンレスハム（短冊）卵抜き,5
569,10/26/2021,りっちゃんサラダ,キャベツ,30
570,10/26/2021,りっちゃんサラダ,きゅうり,10
571,10/26/2021,りっちゃんサラダ,人参,7
572,10/26/2021,りっちゃんサラダ,（缶）ホールコーン,5
573,10/26/2021,りっちゃんサラダ,（乾）刻み昆布,0.5
574,10/26/2021,りっちゃんサラダ,花かつお,0.8
575,10/26/2021,りっちゃんサラダ,食酢,3
576,10/26/2021,りっちゃんサラダ,サラダ油,3
577,10/26/2021,りっちゃんサラダ,濃口しょうゆ,2
578,10/26/2021,りっちゃんサラダ,上白糖,0.5
579,10/26/2021,りっちゃんサラダ,こしょう,0.02
580,10/26/2021,ミニトマト,ミニトマト,30
581,10/27/2021,わかめごはん（麦入り）,精白米（自校）,73
582,10/27/2021,わかめごはん（麦入り）,米粒麦　自校,7
583,10/27/2021,わかめごはん（麦入り）,炊き込みわかめ,2
584,10/27/2021,牛乳,牛乳,206
585,10/27/2021,秋野菜の煮物,鶏肉　胸・皮なし（2×2㎝）,12
586,10/27/2021,秋野菜の煮物,鶏肉　もも・皮なし（2×2㎝）,8
587,10/27/2021,秋野菜の煮物,里いもカット,20
588,10/27/2021,秋野菜の煮物,洗いごぼう,20
589,10/27/2021,秋野菜の煮物,れんこん（いちょう切り）,15
590,10/27/2021,秋野菜の煮物,人参,15
591,10/27/2021,秋野菜の煮物,しめじ,10
592,10/27/2021,秋野菜の煮物,（冷）さやいんげん,5
593,10/27/2021,秋野菜の煮物,ごま油,0.5
594,10/27/2021,秋野菜の煮物,濃口しょうゆ,3.8
595,10/27/2021,秋野菜の煮物,中双糖,2.5
596,10/27/2021,秋野菜の煮物,みりん,1
597,10/27/2021,秋野菜の煮物,清酒,1
598,10/27/2021,秋野菜の煮物,でんぷん,0.4
599,10/27/2021,秋野菜の煮物,だし汁,25
600,10/27/2021,むらくも汁,鶏卵,20
601,10/27/2021,むらくも汁,でんぷん,0.3
602,10/27/2021,むらくも汁,玉葱,25
603,10/27/2021,むらくも汁,中ねぎ,6
604,10/27/2021,むらくも汁,干ししいたけ（スライス）,0.5
605,10/27/2021,むらくも汁,濃口しょうゆ,1
606,10/27/2021,むらくも汁,食塩,0.6
607,10/27/2021,むらくも汁,でんぷん,0.5
608,10/27/2021,むらくも汁,削り節　だし用,4
609,10/27/2021,むらくも汁,出し昆布,1
610,10/27/2021,むらくも汁,水,130
611,10/27/2021,みかん,みかん,80
612,10/28/2021,麦ごはん,精白米（委託）,70
613,10/28/2021,麦ごはん,米粒麦　委託　,7
614,10/28/2021,牛乳,牛乳,206
615,10/28/2021,（冷）さばの生姜煮,（冷）さばの生姜煮,50
616,10/28/2021,食べて菜のあえもの,キャベツ,30
617,10/28/2021,食べて菜のあえもの,食べて菜,25
618,10/28/2021,食べて菜のあえもの,人参,7
619,10/28/2021,食べて菜のあえもの,炒り白ごま,1
620,10/28/2021,食べて菜のあえもの,濃口しょうゆ,2
621,10/28/2021,食べて菜のあえもの,食酢,2
622,10/28/2021,食べて菜のあえもの,上白糖,0.5
623,10/28/2021,食べて菜のあえもの,ごま油,1
624,10/28/2021,きのこのみそ汁,豆腐,25
625,10/28/2021,きのこのみそ汁,油揚げ,5
626,10/28/2021,きのこのみそ汁,しめじ,10
627,10/28/2021,きのこのみそ汁,えのきたけ,10
628,10/28/2021,きのこのみそ汁,生しいたけ（スライス）,5
629,10/28/2021,きのこのみそ汁,中ねぎ,5
630,10/28/2021,きのこのみそ汁,中みそ,6
631,10/28/2021,きのこのみそ汁,白みそ,5
632,10/28/2021,きのこのみそ汁,煮干し　だし用,4
633,10/28/2021,きのこのみそ汁,水,120
634,10/29/2021,玄米粉あげパン,コッペパン,60
635,10/29/2021,玄米粉あげパン,なたね油,4
636,10/29/2021,玄米粉あげパン,焙煎玄米粉（茶）,4
637,10/29/2021,玄米粉あげパン,三温糖,3
638,10/29/2021,玄米粉あげパン,紙ナフキン,1
639,10/29/2021,牛乳,牛乳,206
640,10/29/2021,肉団子と野菜のスープ,（冷）肉だんご,30
641,10/29/2021,肉団子と野菜のスープ,玉葱,40
642,10/29/2021,肉団子と野菜のスープ,白菜,35
643,10/29/2021,肉団子と野菜のスープ,人参,15
644,10/29/2021,肉団子と野菜のスープ,チンゲンサイ,15
645,10/29/2021,肉団子と野菜のスープ,生姜,0.5
646,10/29/2021,肉団子と野菜のスープ,サラダ油,1
647,10/29/2021,肉団子と野菜のスープ,（レト）がらスープ,4
648,10/29/2021,肉団子と野菜のスープ,清酒,1
649,10/29/2021,肉団子と野菜のスープ,食塩,0.4
650,10/29/2021,肉団子と野菜のスープ,チキンコンソメ,0.3
651,10/29/2021,肉団子と野菜のスープ,濃口しょうゆ,0.3
652,10/29/2021,肉団子と野菜のスープ,こしょう,0.03
653,10/29/2021,肉団子と野菜のスープ,ごま油,0.2
654,10/29/2021,肉団子と野菜のスープ,湯,80
655,10/29/2021,根菜サラダ,きゅうり,18
656,10/29/2021,根菜サラダ,洗いごぼう,12
657,10/29/2021,根菜サラダ,れんこん（いちょう切り）,12
658,10/29/2021,根菜サラダ,人参,7
659,10/29/2021,根菜サラダ,（缶）ホールコーン,5
660,10/29/2021,根菜サラダ,焙煎ごまドレッシング,8
